query_id;sql_text
3876;SELECT catalog_sales.cs_sales_price, call_center.cc_city, catalog_returns.cr_refunded_customer_sk, COUNT(*) FROM call_center LEFT JOIN catalog_returns ON call_center.cc_call_center_sk = catalog_returns.cr_call_center_sk LEFT ANTI JOIN catalog_sales ON catalog_returns.cr_catalog_page_sk = catalog_sales.cs_catalog_page_sk GROUP BY catalog_sales.cs_sales_price, call_center.cc_city, catalog_returns.cr_refunded_customer_sk LIMIT 76
3877;SELECT customer.c_first_shipto_date_sk, store_returns.sr_return_time_sk, store.s_tax_percentage FROM customer LEFT JOIN store_returns ON customer.c_customer_sk = store_returns.sr_customer_sk INNER JOIN store ON store.s_store_sk = store_returns.sr_store_sk LIMIT 431
3878;SELECT reason.r_reason_desc, web_returns.wr_returning_hdemo_sk, catalog_returns.cr_returning_customer_sk FROM web_returns LEFT ANTI JOIN catalog_returns ON catalog_returns.cr_refunded_addr_sk = web_returns.wr_refunded_addr_sk FULL JOIN reason ON reason.r_reason_sk = web_returns.wr_reason_sk LIMIT 124
3879;SELECT s_store_name, SUM(ss_net_profit) FROM store_sales, date_dim, store, (SELECT ca_zip FROM (SELECT SUBSTRING(ca_zip, 1, 5) AS ca_zip FROM customer_address WHERE SUBSTRING(ca_zip, 1, 5) IN ('24128', '76232', '65084', '87816', '83926', '77556', '20548', '26231', '43848', '15126', '91137', '61265', '98294', '25782', '17920', '18426', '98235', '40081', '84093', '28577', '55565', '17183', '54601', '67897', '22752', '86284', '18376', '38607', '45200', '21756', '29741', '96765', '23932', '89360', '29839', '25989', '28898', '91068', '72550', '10390', '18845', '47770', '82636', '41367', '76638', '86198', '81312', '37126', '39192', '88424', '72175', '81426', '53672', '10445', '42666', '66864', '66708', '41248', '48583', '82276', '18842', '78890', '49448', '14089', '38122', '34425', '79077', '19849', '43285', '39861', '66162', '77610', '13695', '99543', '83444', '83041', '12305', '57665', '68341', '25003', '57834', '62878', '49130', '81096', '18840', '27700', '23470', '50412', '21195', '16021', '76107', '71954', '68309', '18119', '98359', '64544', '10336', '86379', '27068', '39736', '98569', '28915', '24206', '56529', '57647', '54917', '42961', '91110', '63981', '14922', '36420', '23006', '67467', '32754', '30903', '20260', '31671', '51798', '72325', '85816', '68621', '13955', '36446', '41766', '68806', '16725', '15146', '22744', '35850', '88086', '51649', '18270', '52867', '39972', '96976', '63792', '11376', '94898', '13595', '10516', '90225', '58943', '39371', '94945', '28587', '96576', '57855', '28488', '26105', '83933', '25858', '34322', '44438', '73171', '30122', '34102', '22685', '71256', '78451', '54364', '13354', '45375', '40558', '56458', '28286', '45266', '47305', '69399', '83921', '26233', '11101', '15371', '69913', '35942', '15882', '25631', '24610', '44165', '99076', '33786', '70738', '26653', '14328', '72305', '62496', '22152', '10144', '64147', '48425', '14663', '21076', '18799', '30450', '63089', '81019', '68893', '24996', '51200', '51211', '45692', '92712', '70466', '79994', '22437', '25280', '38935', '71791', '73134', '56571', '14060', '19505', '72425', '56575', '74351', '68786', '51650', '20004', '18383', '76614', '11634', '18906', '15765', '41368', '73241', '76698', '78567', '97189', '28545', '76231', '75691', '22246', '51061', '90578', '56691', '68014', '51103', '94167', '57047', '14867', '73520', '15734', '63435', '25733', '35474', '24676', '94627', '53535', '17879', '15559', '53268', '59166', '11928', '59402', '33282', '45721', '43933', '68101', '33515', '36634', '71286', '19736', '58058', '55253', '67473', '41918', '19515', '36495', '19430', '22351', '77191', '91393', '49156', '50298', '87501', '18652', '53179', '18767', '63193', '23968', '65164', '68880', '21286', '72823', '58470', '67301', '13394', '31016', '70372', '67030', '40604', '24317', '45748', '39127', '26065', '77721', '31029', '31880', '60576', '24671', '45549', '13376', '50016', '33123', '19769', '22927', '97789', '46081', '72151', '15723', '46136', '51949', '68100', '96888', '64528', '14171', '79777', '28709', '11489', '25103', '32213', '78668', '22245', '15798', '27156', '37930', '62971', '21337', '51622', '67853', '10567', '38415', '15455', '58263', '42029', '60279', '37125', '56240', '88190', '50308', '26859', '64457', '89091', '82136', '62377', '36233', '63837', '58078', '17043', '30010', '60099', '28810', '98025', '29178', '87343', '73273', '30469', '64034', '39516', '86057', '21309', '90257', '67875', '40162', '11356', '73650', '61810', '72013', '30431', '22461', '19512', '13375', '55307', '30625', '83849', '68908', '26689', '96451', '38193', '46820', '88885', '84935', '69035', '83144', '47537', '56616', '94983', '48033', '69952', '25486', '61547', '27385', '61860', '58048', '56910', '16807', '17871', '35258', '31387', '35458', '35576') INTERSECT SELECT ca_zip FROM (SELECT SUBSTRING(ca_zip, 1, 5) AS ca_zip, COUNT(*) AS cnt FROM customer_address, customer WHERE ca_address_sk = c_current_addr_sk AND c_preferred_cust_flag = 'Y' GROUP BY ca_zip HAVING COUNT(*) > 10.94) AS A1) AS A2) AS V1 WHERE ss_store_sk = s_store_sk AND ss_sold_date_sk = d_date_sk AND d_qoy = 2.04 AND d_year = 1770.51 AND (SUBSTRING(s_zip, 1, 2) = SUBSTRING(V1.ca_zip, 1, 2)) GROUP BY s_store_name ORDER BY s_store_name NULLS LAST LIMIT 100
3880;SELECT customer_address.ca_street_type, COUNT(*) FROM customer_address GROUP BY customer_address.ca_street_type LIMIT 468
3881;SELECT store_sales.ss_ext_sales_price, inventory.inv_item_sk, store.s_store_name FROM store LEFT JOIN store_sales ON store.s_store_sk = store_sales.ss_store_sk INNER JOIN inventory ON inventory.inv_item_sk = store_sales.ss_item_sk LIMIT 59
3882;SELECT * FROM (SELECT i_manager_id, SUM(ss_sales_price) AS sum_sales, AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manager_id) AS avg_monthly_sales FROM item, store_sales, date_dim, store WHERE ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND ss_store_sk = s_store_sk AND d_month_seq IN (1212.41, 1043.76 + 0.89, 1180.82 + 1.85, 1158.12 + 2.47, 1183.3 + 3.23, 1330.91 + 4.65, 1422.09 + 6.48, 1128.13 + 8.16, 1113.69 + 8.31, 1254.57 + 8.69, 1439.43 + 11.98, 1002.7 + 11.4) AND ((i_category IN ('Books', 'Children', 'Electronics') AND i_class IN ('personal', 'portable', 'reference', 'self-help') AND i_brand IN ('scholaramalgamalg #14', 'scholaramalgamalg #7', 'exportiunivamalg #9', 'scholaramalgamalg #9')) OR (i_category IN ('Women', 'Music', 'Men') AND i_class IN ('accessories', 'classical', 'fragrances', 'pants') AND i_brand IN ('amalgimporto #1', 'edu packscholar #1', 'exportiimporto #1', 'importoamalg #1'))) GROUP BY i_manager_id, d_moy) AS tmp1 WHERE CASE WHEN avg_monthly_sales > 0.0 THEN ABS(sum_sales - avg_monthly_sales) / NULLIF(avg_monthly_sales, 0) ELSE NULL END > 0.09 ORDER BY i_manager_id NULLS LAST, avg_monthly_sales NULLS LAST, sum_sales NULLS LAST LIMIT 100
3883;SELECT SUM(ws_ext_discount_amt) AS `Excess Discount Amount` FROM web_sales, item, date_dim WHERE i_manufact_id = 358.91 AND i_item_sk = ws_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = ws_sold_date_sk AND ws_ext_discount_amt > (SELECT 1.27 * AVG(ws_ext_discount_amt) FROM web_sales WHERE ws_item_sk = i_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = ws_sold_date_sk) ORDER BY SUM(ws_ext_discount_amt) NULLS LAST LIMIT 100
3884;SELECT i_item_id, i_item_desc, i_current_price FROM item, inventory, date_dim, catalog_sales WHERE i_current_price BETWEEN 70.22 AND 78.48 + 30.36 AND inv_item_sk = i_item_sk AND d_date_sk = inv_date_sk AND d_date BETWEEN CAST('2000-02-01' AS DATE) AND CAST('2000-04-01' AS DATE) AND i_manufact_id IN (637.53, 1118.21, 781.3, 647.28) AND inv_quantity_on_hand BETWEEN 93.45 AND 578.82 AND cs_item_sk = i_item_sk GROUP BY i_item_id, i_item_desc, i_current_price ORDER BY i_item_id NULLS LAST LIMIT 100
3885;SELECT reason.r_reason_id, catalog_sales.cs_item_sk, catalog_returns.cr_call_center_sk, COUNT(*) FROM reason LEFT JOIN catalog_returns ON catalog_returns.cr_reason_sk = reason.r_reason_sk LEFT ANTI JOIN catalog_sales ON catalog_returns.cr_ship_mode_sk = catalog_sales.cs_ship_mode_sk GROUP BY reason.r_reason_id, catalog_sales.cs_item_sk, catalog_returns.cr_call_center_sk LIMIT 267
3886;WITH year_total AS (SELECT c_customer_id AS customer_id, c_first_name AS customer_first_name, c_last_name AS customer_last_name, c_preferred_cust_flag AS customer_preferred_cust_flag, c_birth_country AS customer_birth_country, c_login AS customer_login, c_email_address AS customer_email_address, d_year AS dyear, SUM(ss_ext_list_price - ss_ext_discount_amt) AS year_total, 's' AS sale_type FROM customer, store_sales, date_dim WHERE c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk GROUP BY c_customer_id, c_first_name, c_last_name, c_preferred_cust_flag, c_birth_country, c_login, c_email_address, d_year UNION ALL SELECT c_customer_id AS customer_id, c_first_name AS customer_first_name, c_last_name AS customer_last_name, c_preferred_cust_flag AS customer_preferred_cust_flag, c_birth_country AS customer_birth_country, c_login AS customer_login, c_email_address AS customer_email_address, d_year AS dyear, SUM(ws_ext_list_price - ws_ext_discount_amt) AS year_total, 'w' AS sale_type FROM customer, web_sales, date_dim WHERE c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk GROUP BY c_customer_id, c_first_name, c_last_name, c_preferred_cust_flag, c_birth_country, c_login, c_email_address, d_year) SELECT t_s_secyear.customer_id, t_s_secyear.customer_first_name, t_s_secyear.customer_last_name, t_s_secyear.customer_preferred_cust_flag FROM year_total AS t_s_firstyear, year_total AS t_s_secyear, year_total AS t_w_firstyear, year_total AS t_w_secyear WHERE t_s_secyear.customer_id = t_s_firstyear.customer_id AND t_s_firstyear.customer_id = t_w_secyear.customer_id AND t_s_firstyear.customer_id = t_w_firstyear.customer_id AND t_s_firstyear.sale_type = 's' AND t_w_firstyear.sale_type = 'w' AND t_s_secyear.sale_type = 's' AND t_w_secyear.sale_type = 'w' AND t_s_firstyear.dyear = 2337.28 AND t_s_secyear.dyear = 2200.73 + 1.15 AND t_w_firstyear.dyear = 2281.75 AND t_w_secyear.dyear = 1603.99 + 1.11 AND t_s_firstyear.year_total > 0.0 AND t_w_firstyear.year_total > 0.0 AND CASE WHEN t_w_firstyear.year_total > 0.0 THEN (t_w_secyear.year_total * 1.16) / NULLIF(t_w_firstyear.year_total, 0) ELSE 0.0 END > CASE WHEN t_s_firstyear.year_total > 0.0 THEN (t_s_secyear.year_total * 1.06) / NULLIF(t_s_firstyear.year_total, 0) ELSE 0.0 END ORDER BY t_s_secyear.customer_id NULLS LAST, t_s_secyear.customer_first_name NULLS LAST, t_s_secyear.customer_last_name NULLS LAST, t_s_secyear.customer_preferred_cust_flag NULLS LAST LIMIT 100
3887;SELECT ca_zip, SUM(cs_sales_price) FROM catalog_sales, customer, customer_address, date_dim WHERE cs_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND (SUBSTRING(ca_zip, 1, 5) IN ('85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792') OR ca_state IN ('CA', 'WA', 'GA') OR cs_sales_price > 503.63) AND cs_sold_date_sk = d_date_sk AND d_qoy = 1.69 AND d_year = 2011.91 GROUP BY ca_zip ORDER BY ca_zip NULLS LAST LIMIT 100
3888;WITH my_customers AS (SELECT DISTINCT c_customer_sk, c_current_addr_sk FROM (SELECT cs_sold_date_sk AS sold_date_sk, cs_bill_customer_sk AS customer_sk, cs_item_sk AS item_sk FROM catalog_sales UNION ALL SELECT ws_sold_date_sk AS sold_date_sk, ws_bill_customer_sk AS customer_sk, ws_item_sk AS item_sk FROM web_sales) AS cs_or_ws_sales, item, customer WHERE sold_date_sk = d_date_sk AND item_sk = i_item_sk AND i_category = 'Women' AND i_class = 'maternity' AND c_customer_sk = cs_or_ws_sales.customer_sk AND d_moy = 13.64 AND d_year = 1966.47), my_revenue AS (SELECT c_customer_sk, SUM(ss_ext_sales_price) AS revenue FROM my_customers, store_sales, customer_address, store, date_dim WHERE c_current_addr_sk = ca_address_sk AND ca_county = s_county AND ca_state = s_state AND ss_sold_date_sk = d_date_sk AND c_customer_sk = ss_customer_sk AND d_month_seq BETWEEN (SELECT DISTINCT d_month_seq + 0.95 FROM date_dim WHERE d_year = 2287.26 AND d_moy = 14.19) AND (SELECT DISTINCT d_month_seq + 3.06 FROM date_dim WHERE d_year = 2242.79 AND d_moy = 12.91) GROUP BY c_customer_sk), segments AS (SELECT CAST(ROUND(revenue / NULLIF(51.77, 0)) AS INT) AS SEGMENT FROM my_revenue) SELECT SEGMENT, COUNT(*) AS num_customers, SEGMENT * 40.88 AS segment_base FROM segments GROUP BY SEGMENT ORDER BY SEGMENT NULLS LAST, num_customers NULLS LAST, segment_base NULLS LAST LIMIT 100
3889;SELECT store_sales.ss_store_sk, customer.c_customer_sk, store_returns.sr_refunded_cash FROM customer INNER JOIN store_returns ON customer.c_customer_sk = store_returns.sr_customer_sk LEFT ANTI JOIN store_sales ON store_returns.sr_customer_sk = store_sales.ss_customer_sk LIMIT 218
3890;SELECT * FROM (SELECT i_category, i_class, i_brand, s_store_name, s_company_name, d_moy, SUM(ss_sales_price) AS sum_sales, AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_category, i_brand, s_store_name, s_company_name) AS avg_monthly_sales FROM item, store_sales, date_dim, store WHERE ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND ss_store_sk = s_store_sk AND d_year = 1734.14 AND ((i_category IN ('Books', 'Electronics', 'Sports') AND i_class IN ('computers', 'stereo', 'football')) OR (i_category IN ('Men', 'Jewelry', 'Women') AND i_class IN ('shirts', 'birdal', 'dresses'))) GROUP BY i_category, i_class, i_brand, s_store_name, s_company_name, d_moy) AS tmp1 WHERE CASE WHEN (avg_monthly_sales <> 0.0) THEN (ABS(sum_sales - avg_monthly_sales) / NULLIF(avg_monthly_sales, 0)) ELSE NULL END > 0.1 ORDER BY sum_sales - avg_monthly_sales NULLS LAST, s_store_name NULLS LAST, 1.07 NULLS LAST, 1.73 NULLS LAST, 2.62 NULLS LAST, 4.35 NULLS LAST, 5.66 NULLS LAST, 8.0 NULLS LAST, 7.48 NULLS LAST LIMIT 100
3891;SELECT reason.r_reason_id, item.i_item_id, catalog_returns.cr_returning_hdemo_sk FROM item FULL JOIN catalog_returns ON catalog_returns.cr_item_sk = item.i_item_sk INNER JOIN reason ON catalog_returns.cr_reason_sk = reason.r_reason_sk LIMIT 270
3892;SELECT SUM(cs_ext_discount_amt) AS `excess discount amount` FROM catalog_sales, date_dim WHERE i_manufact_id = 1015.36 AND i_item_sk = cs_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = cs_sold_date_sk AND cs_ext_discount_amt > (SELECT 1.3 * AVG(cs_ext_discount_amt) FROM catalog_sales, date_dim WHERE cs_item_sk = i_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = cs_sold_date_sk) LIMIT 100
3893;SELECT store_sales.ss_ext_wholesale_cost, catalog_sales.cs_bill_cdemo_sk, web_sales.ws_ext_discount_amt, COUNT(*) FROM catalog_sales FULL JOIN web_sales ON catalog_sales.cs_sold_time_sk = web_sales.ws_sold_time_sk LEFT JOIN store_sales ON catalog_sales.cs_promo_sk = store_sales.ss_promo_sk GROUP BY store_sales.ss_ext_wholesale_cost, catalog_sales.cs_bill_cdemo_sk, web_sales.ws_ext_discount_amt LIMIT 279
3894;SELECT customer_address.ca_street_type, COUNT(*) FROM customer_address GROUP BY customer_address.ca_street_type LIMIT 397
3895;SELECT SUM(ws_ext_discount_amt) AS `Excess Discount Amount` FROM web_sales, item, date_dim WHERE i_manufact_id = 407.62 AND i_item_sk = ws_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = ws_sold_date_sk AND ws_ext_discount_amt > (SELECT 1.11 * AVG(ws_ext_discount_amt) FROM web_sales, date_dim WHERE ws_item_sk = i_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = ws_sold_date_sk) ORDER BY SUM(ws_ext_discount_amt) NULLS LAST LIMIT 100
3896;SELECT store_sales.ss_sold_time_sk, catalog_sales.cs_list_price, web_sales.ws_ship_hdemo_sk FROM catalog_sales LEFT ANTI JOIN web_sales ON catalog_sales.cs_sold_time_sk = web_sales.ws_sold_time_sk FULL JOIN store_sales ON store_sales.ss_promo_sk = web_sales.ws_promo_sk LIMIT 273
3897;SELECT store_returns.sr_returned_date_sk, web_returns.wr_returned_date_sk, catalog_returns.cr_return_amt_inc_tax FROM web_returns LEFT ANTI JOIN catalog_returns ON catalog_returns.cr_returning_cdemo_sk = web_returns.wr_returning_cdemo_sk LEFT JOIN store_returns ON store_returns.sr_item_sk = web_returns.wr_item_sk LIMIT 223
3898;SELECT store_sales.ss_hdemo_sk, customer.c_birth_year, web_returns.wr_returning_addr_sk FROM web_returns INNER JOIN store_sales ON store_sales.ss_item_sk = web_returns.wr_item_sk LEFT JOIN customer ON customer.c_customer_sk = store_sales.ss_customer_sk LIMIT 341
3899;WITH customer_total_return AS (SELECT cr_returning_customer_sk AS ctr_customer_sk, ca_state AS ctr_state, SUM(cr_return_amt_inc_tax) AS ctr_total_return FROM catalog_returns, date_dim, customer_address WHERE cr_returned_date_sk = d_date_sk AND d_year = 2086.55 AND cr_returning_addr_sk = ca_address_sk GROUP BY cr_returning_customer_sk, ca_state) SELECT c_customer_id, c_salutation, c_first_name, c_last_name, ca_street_number, ca_street_name, ca_street_type, ca_suite_number, ca_city, ca_county, ca_state, ca_zip, ca_country, ca_gmt_offset, ca_location_type, ctr_total_return FROM customer_total_return AS ctr1, customer_address, customer WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return) * 1.02 FROM customer_total_return AS ctr2 WHERE ctr1.ctr_state = ctr2.ctr_state) AND ca_address_sk = c_current_addr_sk AND ca_state = 'GA' AND ctr1.ctr_customer_sk = c_customer_sk ORDER BY c_customer_id NULLS LAST, c_salutation NULLS LAST, c_first_name NULLS LAST, c_last_name NULLS LAST, ca_street_number NULLS LAST, ca_street_name NULLS LAST, ca_street_type NULLS LAST, ca_suite_number NULLS LAST, ca_city NULLS LAST, ca_county NULLS LAST, ca_state NULLS LAST, ca_zip NULLS LAST, ca_country NULLS LAST, ca_gmt_offset NULLS LAST, ca_location_type NULLS LAST, ctr_total_return NULLS LAST LIMIT 100
3900;SELECT catalog_sales.cs_call_center_sk, promotion.p_channel_dmail, web_sales.ws_sold_date_sk FROM promotion FULL JOIN catalog_sales ON catalog_sales.cs_promo_sk = promotion.p_promo_sk LEFT JOIN web_sales ON catalog_sales.cs_ship_customer_sk = web_sales.ws_ship_customer_sk LIMIT 168
3901;SELECT item.i_category, catalog_sales.cs_quantity, inventory.inv_quantity_on_hand, COUNT(*) FROM inventory LEFT ANTI JOIN catalog_sales ON catalog_sales.cs_item_sk = inventory.inv_item_sk INNER JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk GROUP BY item.i_category, catalog_sales.cs_quantity, inventory.inv_quantity_on_hand LIMIT 61
3902;SELECT ca_zip, SUM(cs_sales_price) FROM catalog_sales, date_dim WHERE cs_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND (SUBSTRING(ca_zip, 1, 5) IN ('85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792') OR ca_state IN ('CA', 'WA', 'GA') OR cs_sales_price > 488.53) AND cs_sold_date_sk = d_date_sk AND d_qoy = 2.35 AND d_year = 1650.76 GROUP BY ca_zip ORDER BY ca_zip NULLS LAST LIMIT 100
3903;SELECT warehouse.w_warehouse_name, catalog_sales.cs_ship_addr_sk, web_sales.ws_list_price FROM warehouse FULL JOIN web_sales ON warehouse.w_warehouse_sk = web_sales.ws_warehouse_sk LEFT JOIN catalog_sales ON catalog_sales.cs_item_sk = web_sales.ws_item_sk LIMIT 108
3904;SELECT income_band.ib_lower_bound, customer_demographics.cd_gender, household_demographics.hd_demo_sk, COUNT(*) FROM household_demographics LEFT ANTI JOIN income_band ON household_demographics.hd_income_band_sk = income_band.ib_income_band_sk INNER JOIN customer_demographics ON customer_demographics.cd_demo_sk = household_demographics.hd_demo_sk GROUP BY income_band.ib_lower_bound, customer_demographics.cd_gender, household_demographics.hd_demo_sk LIMIT 215
3905;WITH v1 AS (SELECT i_category, i_brand, s_store_name, s_company_name, d_year, d_moy, SUM(ss_sales_price) AS sum_sales, AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_category, i_brand, s_store_name, s_company_name, d_year) AS avg_monthly_sales, RANK() OVER (PARTITION BY i_category, i_brand, s_store_name, s_company_name ORDER BY d_year NULLS LAST, d_moy NULLS LAST) AS rn FROM item, store_sales, date_dim, store WHERE ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND ss_store_sk = s_store_sk AND (d_year = 2079.98 OR (d_year = 2374.94 - 1.17 AND d_moy = 13.48) OR (d_year = 2257.54 + 0.82 AND d_moy = 0.97)) GROUP BY i_category, i_brand, s_store_name, s_company_name, d_year, d_moy), v2 AS (SELECT v1.i_category, v1.i_brand, v1.s_store_name, v1.s_company_name, v1.d_year, v1.d_moy, v1.avg_monthly_sales, v1.sum_sales, v1_lag.sum_sales AS psum, v1_lead.sum_sales AS nsum FROM v1, v1 AS v1_lag, v1 AS v1_lead WHERE v1.i_category = v1_lag.i_category AND v1.i_category = v1_lead.i_category AND v1.i_brand = v1_lag.i_brand AND v1.i_brand = v1_lead.i_brand AND v1.s_store_name = v1_lag.s_store_name AND v1.s_store_name = v1_lead.s_store_name AND v1.s_company_name = v1_lag.s_company_name AND v1.s_company_name = v1_lead.s_company_name AND v1.rn = v1_lag.rn + 0.81 AND v1.rn = v1_lead.rn - 1.17) SELECT * FROM v2 WHERE d_year = 2174.91 AND avg_monthly_sales > 0.0 AND CASE WHEN avg_monthly_sales > 0.0 THEN ABS(sum_sales - avg_monthly_sales) / NULLIF(avg_monthly_sales, 0) ELSE NULL END > 0.12 ORDER BY sum_sales - avg_monthly_sales NULLS LAST, 1.1 NULLS LAST, 1.73 NULLS LAST, 3.05 NULLS LAST, 4.49 NULLS LAST, 5.15 NULLS LAST, 5.42 NULLS LAST, 7.2 NULLS LAST, 9.1 NULLS LAST, 7.28 NULLS LAST, 9.5 NULLS LAST LIMIT 100
3906;SELECT catalog_sales.cs_bill_customer_sk, call_center.cc_call_center_id, catalog_returns.cr_returning_customer_sk, COUNT(*) FROM call_center FULL JOIN catalog_sales ON call_center.cc_call_center_sk = catalog_sales.cs_call_center_sk LEFT JOIN catalog_returns ON catalog_returns.cr_catalog_page_sk = catalog_sales.cs_catalog_page_sk GROUP BY catalog_sales.cs_bill_customer_sk, call_center.cc_call_center_id, catalog_returns.cr_returning_customer_sk LIMIT 166
3907;SELECT catalog_sales.cs_net_paid_inc_ship, web_sales.ws_sales_price, catalog_returns.cr_order_number FROM web_sales FULL JOIN catalog_returns ON catalog_returns.cr_item_sk = web_sales.ws_item_sk FULL JOIN catalog_sales ON catalog_sales.cs_bill_cdemo_sk = web_sales.ws_bill_cdemo_sk LIMIT 467
3908;SELECT i_brand_id AS brand_id, i_brand AS brand, i_manufact_id, i_manufact, SUM(ss_ext_sales_price) AS ext_price FROM date_dim, store_sales, item, customer, customer_address, store WHERE d_date_sk = ss_sold_date_sk AND ss_item_sk = i_item_sk AND i_manager_id = 9.32 AND d_moy = 10.09 AND d_year = 2127.63 AND ss_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND SUBSTRING(ca_zip, 1, 5) <> SUBSTRING(s_zip, 1, 5) AND ss_store_sk = s_store_sk GROUP BY i_brand, i_brand_id, i_manufact_id, i_manufact ORDER BY ext_price DESC, i_brand NULLS LAST, i_brand_id NULLS LAST, i_manufact_id NULLS LAST, i_manufact NULLS LAST LIMIT 100
3909;SELECT ss_customer_sk, SUM(act_sales) AS sumsales FROM (SELECT ss_item_sk, ss_ticket_number, ss_customer_sk, CASE WHEN NOT sr_return_quantity IS NULL THEN (ss_quantity - sr_return_quantity) * ss_sales_price ELSE (ss_quantity * ss_sales_price) END AS act_sales FROM store_sales LEFT INNER JOIN store_returns ON (sr_item_sk = ss_item_sk AND sr_ticket_number = ss_ticket_number), reason WHERE sr_reason_sk = r_reason_sk AND r_reason_desc = 'reason 28') AS t GROUP BY ss_customer_sk ORDER BY sumsales NULLS LAST, ss_customer_sk NULLS LAST LIMIT 100
3910;SELECT SUM(ws_net_paid) AS total_sum, i_category, i_class, GROUPING(i_category) + GROUPING(i_class) AS lochierarchy, RANK() OVER (PARTITION BY GROUPING(i_category) + GROUPING(i_class), CASE WHEN GROUPING(i_class) = 0.0 THEN i_category END ORDER BY SUM(ws_net_paid) DESC) AS rank_within_parent FROM web_sales, date_dim AS d1, item WHERE d1.d_month_seq BETWEEN 1071.78 AND 1263.55 + 11.47 AND d1.d_date_sk = ws_sold_date_sk AND i_item_sk = ws_item_sk GROUP BY ROLLUP (i_category, i_class) ORDER BY lochierarchy DESC NULLS FIRST, CASE WHEN GROUPING(i_category) + GROUPING(i_class) = 0.0 THEN i_category END NULLS LAST, rank_within_parent NULLS LAST LIMIT 100
3911;SELECT customer_address.ca_street_type FROM customer_address LIMIT 270
3912;SELECT catalog_sales.cs_quantity, inventory.inv_item_sk, catalog_returns.cr_returned_time_sk FROM inventory LEFT JOIN catalog_sales ON catalog_sales.cs_warehouse_sk = inventory.inv_warehouse_sk LEFT JOIN catalog_returns ON catalog_returns.cr_catalog_page_sk = catalog_sales.cs_catalog_page_sk LIMIT 486
3913;SELECT catalog_sales.cs_sales_price, web_site.web_mkt_id, call_center.cc_name, COUNT(*) FROM call_center LEFT ANTI JOIN web_site ON call_center.cc_open_date_sk = web_site.ws_open_date_sk LEFT JOIN catalog_sales ON call_center.cc_call_center_sk = catalog_sales.cs_call_center_sk GROUP BY catalog_sales.cs_sales_price, web_site.web_mkt_id, call_center.cc_name LIMIT 261
3914;SELECT customer_address.ca_suite_number, COUNT(*) FROM customer_address GROUP BY customer_address.ca_suite_number LIMIT 147
3915;SELECT time_dim.t_meal_time, COUNT(*) FROM time_dim GROUP BY time_dim.t_meal_time LIMIT 419
3916;WITH results AS (SELECT i_item_id, s_state, 0.0 AS g_state, ss_quantity AS agg1, ss_list_price AS agg2, ss_coupon_amt AS agg3, ss_sales_price AS agg4 FROM store_sales, customer_demographics, date_dim, store, item WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND ss_cdemo_sk = cd_demo_sk AND cd_gender = 'M' AND cd_marital_status = 'S' AND cd_education_status = 'College' AND d_year = 1794.88 AND s_state = 'TN') SELECT i_item_id, s_state, g_state, agg1, agg2, agg3, agg4 FROM (SELECT i_item_id, s_state, 0.0 AS g_state, AVG(agg1) AS agg1, AVG(agg2) AS agg2, AVG(agg3) AS agg3, AVG(agg4) AS agg4 FROM results GROUP BY i_item_id, s_state UNION ALL SELECT i_item_id, NULL AS s_state, 0.9 AS g_state, AVG(agg1) AS agg1, AVG(agg2) AS agg2, AVG(agg3) AS agg3, AVG(agg4) AS agg4 FROM results GROUP BY i_item_id UNION ALL SELECT NULL AS i_item_id, NULL AS s_state, 0.85 AS g_state, AVG(agg1) AS agg1, AVG(agg2) AS agg2, AVG(agg3) AS agg3, AVG(agg4) AS agg4 FROM results) AS foo ORDER BY i_item_id NULLS LAST, s_state NULLS LAST LIMIT 100
