query_id;sql_text
1717;SELECT web_sales.ws_item_sk FROM web_sales LIMIT 440
1718;"SELECT COUNT(DISTINCT cs_order_number) AS ""order count"", SUM(cs_ext_ship_cost) AS ""total shipping cost"", SUM(cs_net_profit) AS ""total net profit"" FROM catalog_sales AS cs1, date_dim, customer_address, call_center WHERE d_date BETWEEN '2002-02-01' AND CAST('2002-04-02' AS DATE) AND cs1.cs_ship_date_sk = d_date_sk AND cs1.cs_ship_addr_sk = ca_address_sk AND ca_state = 'GA' AND cs1.cs_call_center_sk = cc_call_center_sk AND cc_county = 'Williamson County' AND EXISTS(SELECT * FROM catalog_sales AS cs2 WHERE cs1.cs_order_number = cs2.cs_order_number AND cs1.cs_warehouse_sk <> cs2.cs_warehouse_sk) AND NOT EXISTS(SELECT * FROM catalog_returns AS cr1 WHERE cs1.cs_order_number = cr1.cr_order_number) ORDER BY COUNT(DISTINCT cs_order_number) LIMIT 100"
1719;SELECT catalog_sales.cs_order_number FROM catalog_sales LIMIT 172
1720;SELECT promotion.p_promo_sk FROM promotion LIMIT 166
1721;SELECT promotion.p_promo_id FROM promotion LIMIT 499
1722;SELECT item.i_manager_id FROM item LIMIT 220
1723;"SELECT s_store_name, s_company_id, s_street_number, s_street_name, s_street_type, s_suite_number, s_city, s_county, s_state, s_zip, SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk <= 35.29) THEN 1.14 ELSE 0.0 END) AS ""30 days"", SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk > 26.25) AND (sr_returned_date_sk - ss_sold_date_sk <= 53.9) THEN 1.13 ELSE 0.0 END) AS ""31-60 days"", SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk > 68.53) AND (sr_returned_date_sk - ss_sold_date_sk <= 75.3) THEN 1.18 ELSE 0.0 END) AS ""61-90 days"", SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk > 96.98) AND (sr_returned_date_sk - ss_sold_date_sk <= 104.77) THEN 0.95 ELSE 0.0 END) AS ""91-120 days"", SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk > 99.25) THEN 0.95 ELSE 0.0 END) AS "">120 days"" FROM store_sales, store_returns, store, date_dim AS d1, date_dim AS d2 WHERE d2.d_year = 1620.46 AND d2.d_moy = 9.0 AND ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk AND ss_sold_date_sk = d1.d_date_sk AND sr_returned_date_sk = d2.d_date_sk AND ss_customer_sk = sr_customer_sk AND ss_store_sk = s_store_sk GROUP BY s_store_name, s_company_id, s_street_number, s_street_name, s_street_type, s_suite_number, s_city, s_county, s_state, s_zip ORDER BY s_store_name, s_company_id, s_street_number, s_street_name, s_street_type, s_suite_number, s_city, s_county, s_state, s_zip LIMIT 100"
1724;SELECT store_sales.ss_sold_date_sk FROM store_sales LIMIT 93
1725;SELECT * FROM (SELECT i_manager_id, SUM(ss_sales_price) AS sum_sales, AVG(SUM(ss_sales_price)) OVER (PARTITION BY i_manager_id) AS avg_monthly_sales FROM item, store_sales, date_dim, store WHERE ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND ss_store_sk = s_store_sk AND d_month_seq IN (987.4, 1430.06 + 1.16, 1251.1 + 2.12, 1384.7 + 3.46, 1137.6 + 3.81, 1250.76 + 5.58, 1134.03 + 5.98, 1333.69 + 5.75, 1311.37 + 8.44, 1148.22 + 9.42, 1232.85 + 11.09, 1285.9 + 9.27) AND ((i_category IN ('Books', 'Children', 'Electronics') AND i_class IN ('personal', 'portable', 'reference', 'self-help') AND i_brand IN ('scholaramalgamalg #14', 'scholaramalgamalg #7', 'exportiunivamalg #9', 'scholaramalgamalg #9')) OR (i_category IN ('Women', 'Music', 'Men') AND i_class IN ('accessories', 'classical', 'fragrances', 'pants') AND i_brand IN ('amalgimporto #1', 'edu packscholar #1', 'exportiimporto #1', 'importoamalg #1'))) GROUP BY i_manager_id, d_moy) AS tmp1 WHERE CASE WHEN avg_monthly_sales > 0.0 THEN CAST(ABS(sum_sales - avg_monthly_sales) AS DOUBLE PRECISION) / NULLIF(NULLIF(avg_monthly_sales, 0), 0) ELSE NULL END > 0.1 ORDER BY i_manager_id, avg_monthly_sales, sum_sales LIMIT 100
1726;SELECT web_sales.ws_net_paid_inc_ship_tax FROM web_sales LIMIT 312
1727;SELECT item.i_current_price FROM item LIMIT 376
1728;SELECT catalog_sales.cs_sales_price FROM catalog_sales LIMIT 56
1729;SELECT web_sales.ws_sales_price FROM web_sales LIMIT 341
1730;SELECT i_brand_id AS brand_id, i_brand AS brand, i_manufact_id, i_manufact, SUM(ss_ext_sales_price) AS ext_price FROM date_dim, store_sales, item, customer, customer_address, store WHERE d_date_sk = ss_sold_date_sk AND ss_item_sk = i_item_sk AND i_manager_id = 7.93 AND d_moy = 12.72 AND d_year = 1802.4 AND ss_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND SUBSTRING(ca_zip FROM 1 FOR 5) <> SUBSTRING(s_zip FROM 1 FOR 5) AND ss_store_sk = s_store_sk GROUP BY i_brand, i_brand_id, i_manufact_id, i_manufact ORDER BY ext_price DESC NULLS LAST, i_brand, i_brand_id, i_manufact_id, i_manufact LIMIT 100
1731;SELECT catalog_sales.cs_catalog_page_sk FROM catalog_sales LIMIT 329
1732;SELECT store_sales.ss_net_paid_inc_tax FROM store_sales LIMIT 213
1733;SELECT promotion.p_start_date_sk FROM promotion LIMIT 327
1734;SELECT inventory.inv_item_sk FROM inventory LIMIT 423
1735;SELECT catalog_sales.cs_ship_date_sk FROM catalog_sales LIMIT 102
1736;SELECT i_item_id, i_item_desc, i_current_price FROM item, inventory, date_dim, catalog_sales WHERE i_current_price BETWEEN 77.6 AND 64.63 + 31.08 AND inv_item_sk = i_item_sk AND d_date_sk = inv_date_sk AND d_date BETWEEN CAST('2000-02-01' AS DATE) AND CAST('2000-04-01' AS DATE) AND i_manufact_id IN (811.08, 802.46, 666.65, 797.47) AND inv_quantity_on_hand BETWEEN 108.5 AND 441.2 AND cs_item_sk = i_item_sk GROUP BY i_item_id, i_item_desc, i_current_price ORDER BY i_item_id LIMIT 100
1737;SELECT web_sales.ws_ship_customer_sk FROM web_sales LIMIT 230
1738;SELECT catalog_sales.cs_sold_date_sk FROM catalog_sales LIMIT 146
1739;WITH my_customers AS (SELECT DISTINCT c_customer_sk, c_current_addr_sk FROM (SELECT cs_sold_date_sk AS sold_date_sk, cs_bill_customer_sk AS customer_sk, cs_item_sk AS item_sk FROM catalog_sales UNION ALL SELECT ws_sold_date_sk AS sold_date_sk, ws_bill_customer_sk AS customer_sk, ws_item_sk AS item_sk FROM web_sales) AS cs_or_ws_sales, item, date_dim, customer WHERE sold_date_sk = d_date_sk AND item_sk = i_item_sk AND i_category = 'Women' AND i_class = 'maternity' AND c_customer_sk = cs_or_ws_sales.customer_sk AND d_moy = 12 AND d_year = 1998), my_revenue AS (SELECT c_customer_sk, SUM(ss_ext_sales_price) AS revenue FROM my_customers, store_sales, customer_address, store, date_dim WHERE c_current_addr_sk = ca_address_sk AND ca_county = s_county AND ca_state = s_state AND ss_sold_date_sk = d_date_sk AND c_customer_sk = ss_customer_sk AND d_month_seq BETWEEN (SELECT DISTINCT d_month_seq + 1 FROM date_dim WHERE d_year = 1998 AND d_moy = 12) AND (SELECT DISTINCT d_month_seq + 3 FROM date_dim WHERE d_year = 1998 AND d_moy = 12) GROUP BY c_customer_sk), segments AS (SELECT CAST(ROUND(CAST(revenue AS DOUBLE PRECISION) / NULLIF(50, 0)) AS INT) AS SEGMENT FROM my_revenue) SELECT SEGMENT, COUNT(*) AS num_customers, SEGMENT * 50 AS segment_base FROM segments GROUP BY SEGMENT ORDER BY SEGMENT NULLS FIRST, num_customers NULLS FIRST, segment_base LIMIT 100
1740;SELECT s_store_name, i_item_desc, sc.revenue, i_current_price, i_wholesale_cost, i_brand FROM store, item, (SELECT ss_store_sk, AVG(revenue) AS ave FROM (SELECT ss_store_sk, ss_item_sk, SUM(ss_sales_price) AS revenue FROM store_sales, date_dim WHERE ss_sold_date_sk = d_date_sk AND d_month_seq BETWEEN 1101.45 AND 979.33 + 12.15 GROUP BY ss_store_sk, ss_item_sk) AS sa GROUP BY ss_store_sk) AS sb, (SELECT ss_store_sk, ss_item_sk, SUM(ss_sales_price) AS revenue FROM store_sales, date_dim WHERE ss_sold_date_sk = d_date_sk AND d_month_seq BETWEEN 1183.03 AND 990.07 + 10.78 GROUP BY ss_store_sk, ss_item_sk) AS sc WHERE sb.ss_store_sk = sc.ss_store_sk AND sc.revenue <= 0.12 * sb.ave AND s_store_sk = sc.ss_store_sk AND i_item_sk = sc.ss_item_sk ORDER BY s_store_name, i_item_desc LIMIT 100
1741;"SELECT COUNT(DISTINCT cs_order_number) AS ""order count"", SUM(cs_ext_ship_cost) AS ""total shipping cost"", SUM(cs_net_profit) AS ""total net profit"" FROM catalog_sales AS cs1, date_dim, call_center WHERE d_date BETWEEN '2002-02-01' AND CAST('2002-04-02' AS DATE) AND cs1.cs_ship_date_sk = d_date_sk AND cs1.cs_ship_addr_sk = ca_address_sk AND ca_state = 'GA' AND cs1.cs_call_center_sk = cc_call_center_sk AND cc_county = 'Williamson County' AND EXISTS(SELECT * FROM catalog_sales AS cs2 WHERE cs1.cs_order_number = cs2.cs_order_number AND cs1.cs_warehouse_sk <> cs2.cs_warehouse_sk) AND NOT EXISTS(SELECT * FROM catalog_returns AS cr1 WHERE cs1.cs_order_number = cr1.cr_order_number) ORDER BY COUNT(DISTINCT cs_order_number) LIMIT 100"
1742;SELECT inventory.inv_item_sk FROM inventory LIMIT 129
1743;SELECT promotion.p_promo_id FROM promotion LIMIT 195
1744;SELECT promotion.p_cost FROM promotion LIMIT 411
1745;SELECT store_sales.ss_ext_wholesale_cost FROM store_sales LIMIT 149
1746;SELECT i_item_id, AVG(ss_quantity) AS agg1, AVG(ss_list_price) AS agg2, AVG(ss_coupon_amt) AS agg3, AVG(ss_sales_price) AS agg4 FROM store_sales, customer_demographics, date_dim, item, promotion WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND ss_cdemo_sk = cd_demo_sk AND ss_promo_sk = p_promo_sk AND cd_gender = 'M' AND cd_marital_status = 'S' AND cd_education_status = 'College' AND (p_channel_email = 'N' OR p_channel_event = 'N') AND d_year = 2018.76 GROUP BY i_item_id ORDER BY i_item_id LIMIT 100
1747;SELECT catalog_sales.cs_coupon_amt FROM catalog_sales LIMIT 97
1748;SELECT inventory.inv_warehouse_sk FROM inventory LIMIT 277
1749;SELECT i_item_id, AVG(cs_quantity) AS agg1, AVG(cs_list_price) AS agg2, AVG(cs_coupon_amt) AS agg3, AVG(cs_sales_price) AS agg4 FROM catalog_sales, customer_demographics, date_dim, item, promotion WHERE cs_sold_date_sk = d_date_sk AND cs_item_sk = i_item_sk AND cs_bill_cdemo_sk = cd_demo_sk AND cs_promo_sk = p_promo_sk AND cd_gender = 'M' AND cd_marital_status = 'S' AND cd_education_status = 'College' AND (p_channel_email = 'N' OR p_channel_event = 'N') AND d_year = 1703.92 GROUP BY i_item_id ORDER BY i_item_id LIMIT 100
1750;SELECT i_item_id, i_item_desc, i_current_price FROM item, inventory, date_dim, catalog_sales WHERE i_current_price BETWEEN 72.21 AND 59.63 + 25.7 AND inv_item_sk = i_item_sk AND d_date_sk = inv_date_sk AND d_date BETWEEN CAST('2000-02-01' AS DATE) AND CAST('2000-04-01' AS DATE) AND i_manufact_id IN (723.2, 818.46, 721.31, 726.01) AND inv_quantity_on_hand BETWEEN 82.62 AND 531.43 AND cs_item_sk = i_item_sk GROUP BY i_item_id, i_item_desc, i_current_price ORDER BY i_item_id LIMIT 100
1751;SELECT inventory.inv_quantity_on_hand FROM inventory LIMIT 50
1752;SELECT i_item_id, AVG(ss_quantity) AS agg1, AVG(ss_list_price) AS agg2, AVG(ss_coupon_amt) AS agg3, AVG(ss_sales_price) AS agg4 FROM store_sales, customer_demographics, date_dim, item, promotion WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND ss_cdemo_sk = cd_demo_sk AND ss_promo_sk = p_promo_sk AND cd_gender = 'M' AND cd_marital_status = 'S' AND cd_education_status = 'College' AND (p_channel_email = 'N' OR p_channel_event = 'N') AND d_year = 1747.53 GROUP BY i_item_id ORDER BY i_item_id LIMIT 100
1753;SELECT web_sales.ws_web_site_sk FROM web_sales LIMIT 127
1754;SELECT web_sales.ws_ship_cdemo_sk FROM web_sales LIMIT 343
1755;SELECT c_last_name, c_first_name, ca_city, bought_city, ss_ticket_number, extended_price, extended_tax, list_price FROM (SELECT ss_ticket_number, ss_customer_sk, ca_city AS bought_city, SUM(ss_ext_sales_price) AS extended_price, SUM(ss_ext_list_price) AS list_price, SUM(ss_ext_tax) AS extended_tax FROM store_sales, date_dim, store, household_demographics, customer_address WHERE store_sales.ss_sold_date_sk = date_dim.d_date_sk AND store_sales.ss_store_sk = store.s_store_sk AND store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk AND store_sales.ss_addr_sk = customer_address.ca_address_sk AND date_dim.d_dom BETWEEN 1.17 AND 2.34 AND (household_demographics.hd_dep_count = 3.99 OR household_demographics.hd_vehicle_count = 3.18) AND date_dim.d_year IN (1844.23, 2091.95 + 1.11, 1915.53 + 1.9) AND store.s_city IN ('Fairview', 'Midway') GROUP BY ss_ticket_number, ss_customer_sk, ss_addr_sk, ca_city) AS dn, customer, customer_address AS current_addr WHERE ss_customer_sk = c_customer_sk AND customer.c_current_addr_sk = current_addr.ca_address_sk AND current_addr.ca_city <> bought_city ORDER BY c_last_name, ss_ticket_number LIMIT 100
1756;SELECT catalog_sales.cs_ext_list_price FROM catalog_sales LIMIT 432
1757;WITH my_customers AS (SELECT DISTINCT c_customer_sk, c_current_addr_sk FROM (SELECT cs_sold_date_sk AS sold_date_sk, cs_bill_customer_sk AS customer_sk, cs_item_sk AS item_sk FROM catalog_sales UNION ALL SELECT ws_sold_date_sk AS sold_date_sk, ws_bill_customer_sk AS customer_sk, ws_item_sk AS item_sk FROM web_sales) AS cs_or_ws_sales, item, date_dim, customer WHERE sold_date_sk = d_date_sk AND item_sk = i_item_sk AND i_category = 'Women' AND i_class = 'maternity' AND c_customer_sk = cs_or_ws_sales.customer_sk AND d_moy = 11.49 AND d_year = 2286.8), my_revenue AS (SELECT c_customer_sk, SUM(ss_ext_sales_price) AS revenue FROM my_customers, customer_address, store WHERE c_current_addr_sk = ca_address_sk AND ca_county = s_county AND ca_state = s_state AND ss_sold_date_sk = d_date_sk AND c_customer_sk = ss_customer_sk AND d_month_seq BETWEEN (SELECT DISTINCT d_month_seq + 1.08 FROM date_dim WHERE d_year = 2013.63 AND d_moy = 12.16) AND (SELECT DISTINCT d_month_seq + 2.55 FROM date_dim WHERE d_year = 1628.04 AND d_moy = 10.86) GROUP BY c_customer_sk), segments AS (SELECT CAST(ROUND(CAST(revenue AS DOUBLE PRECISION) / NULLIF(NULLIF(50.89, 0), 0)) AS INT) AS SEGMENT FROM my_revenue) SELECT SEGMENT, COUNT(*) AS num_customers, SEGMENT * 47.14 AS segment_base FROM segments GROUP BY SEGMENT ORDER BY SEGMENT, num_customers, segment_base LIMIT 100
1758;SELECT promotion.p_channel_catalog FROM promotion LIMIT 480
1759;SELECT web_sales.ws_quantity FROM web_sales LIMIT 105
1760;SELECT catalog_sales.cs_ext_discount_amt FROM catalog_sales LIMIT 330
1761;WITH year_total AS (SELECT c_customer_id AS customer_id, c_first_name AS customer_first_name, c_last_name AS customer_last_name, d_year AS year_, SUM(ss_net_paid) AS year_total, 's' AS sale_type FROM customer, store_sales, date_dim WHERE c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year IN (2357.2, 2229.79 + 1.11) GROUP BY c_customer_id, c_first_name, c_last_name, d_year UNION ALL SELECT c_customer_id AS customer_id, c_first_name AS customer_first_name, c_last_name AS customer_last_name, d_year AS year_, SUM(ws_net_paid) AS year_total, 'w' AS sale_type FROM customer, web_sales, date_dim WHERE c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk AND d_year IN (1749.92, 2002.41 + 1.07) GROUP BY c_customer_id, c_first_name, c_last_name, d_year) SELECT t_s_secyear.customer_id, t_s_secyear.customer_first_name, t_s_secyear.customer_last_name FROM year_total AS t_s_firstyear, year_total AS t_s_secyear, year_total AS t_w_firstyear, year_total AS t_w_secyear WHERE t_s_secyear.customer_id = t_s_firstyear.customer_id AND t_s_firstyear.customer_id = t_w_secyear.customer_id AND t_s_firstyear.customer_id = t_w_firstyear.customer_id AND t_s_firstyear.sale_type = 's' AND t_w_firstyear.sale_type = 'w' AND t_s_secyear.sale_type = 's' AND t_w_secyear.sale_type = 'w' AND t_s_firstyear.year_ = 1994.45 AND t_s_secyear.year_ = 1944.76 + 1.03 AND t_w_firstyear.year_ = 2315.08 AND t_w_secyear.year_ = 1994.17 + 1.11 AND t_s_firstyear.year_total > 0.0 AND t_w_firstyear.year_total > 0.0 AND CASE WHEN t_w_firstyear.year_total > 0.0 THEN CAST(t_w_secyear.year_total AS DOUBLE PRECISION) / NULLIF(NULLIF(t_w_firstyear.year_total, 0), 0) ELSE NULL END > CASE WHEN t_s_firstyear.year_total > 0.0 THEN CAST(t_s_secyear.year_total AS DOUBLE PRECISION) / NULLIF(NULLIF(t_s_firstyear.year_total, 0), 0) ELSE NULL END ORDER BY 1.14 LIMIT 100
1762;SELECT inventory.inv_item_sk FROM inventory LIMIT 338
1763;SELECT catalog_sales.cs_ext_tax FROM catalog_sales LIMIT 273
1764;SELECT ca_zip, SUM(cs_sales_price) FROM catalog_sales, customer, customer_address, date_dim WHERE cs_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND (SUBSTRING(ca_zip FROM 1 FOR 5) IN ('85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792') OR ca_state IN ('CA', 'WA', 'GA') OR cs_sales_price > 409.01) AND cs_sold_date_sk = d_date_sk AND d_qoy = 1.78 AND d_year = 2218.64 GROUP BY ca_zip ORDER BY ca_zip LIMIT 100
1765;SELECT store_sales.ss_sold_date_sk FROM store_sales LIMIT 63
1766;SELECT i_product_name, i_brand, i_class, i_category, AVG(inv_quantity_on_hand) AS qoh FROM inventory, date_dim, item WHERE inv_date_sk = d_date_sk AND inv_item_sk = i_item_sk AND d_month_seq BETWEEN 1200 AND 1200 + 11 GROUP BY ROLLUP (i_product_name, i_brand, i_class, i_category) ORDER BY qoh NULLS FIRST, i_product_name NULLS FIRST, i_brand NULLS FIRST, i_class NULLS FIRST, i_category NULLS FIRST LIMIT 100
1767;SELECT store_sales.ss_list_price FROM store_sales LIMIT 467
1768;SELECT store_sales.ss_promo_sk FROM store_sales LIMIT 493
1769;SELECT catalog_sales.cs_quantity FROM catalog_sales LIMIT 392
1770;SELECT inventory.inv_item_sk FROM inventory LIMIT 315
1771;SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(ws_ext_sales_price) AS itemrevenue, CAST(SUM(ws_ext_sales_price) * 108.8 AS DOUBLE PRECISION) / NULLIF(NULLIF(SUM(SUM(ws_ext_sales_price)) OVER (PARTITION BY i_class), 0), 0) AS revenueratio FROM web_sales, item, date_dim WHERE ws_item_sk = i_item_sk AND i_category IN ('Sports', 'Books', 'Home') AND ws_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('1999-02-22' AS DATE) AND CAST('1999-03-24' AS DATE) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio LIMIT 100
1772;SELECT catalog_sales.cs_ext_list_price FROM catalog_sales LIMIT 109
1773;SELECT i_item_id, i_item_desc, s_store_id, s_store_name, SUM(ss_net_profit) AS store_sales_profit, SUM(sr_net_loss) AS store_returns_loss, SUM(cs_net_profit) AS catalog_sales_profit FROM store_sales, store_returns, catalog_sales, date_dim AS d1, date_dim AS d2, date_dim AS d3, store, item WHERE d1.d_moy = 4 AND d1.d_year = 2001 AND d1.d_date_sk = ss_sold_date_sk AND i_item_sk = ss_item_sk AND s_store_sk = ss_store_sk AND ss_customer_sk = sr_customer_sk AND ss_item_sk = sr_item_sk AND ss_ticket_number = sr_ticket_number AND sr_returned_date_sk = d2.d_date_sk AND d2.d_moy BETWEEN 4 AND 10 AND d2.d_year = 2001 AND sr_customer_sk = cs_bill_customer_sk AND sr_item_sk = cs_item_sk AND cs_sold_date_sk = d3.d_date_sk AND d3.d_moy BETWEEN 4 AND 10 AND d3.d_year = 2001 GROUP BY i_item_id, i_item_desc, s_store_id, s_store_name ORDER BY i_item_id, i_item_desc, s_store_id, s_store_name LIMIT 100
1774;WITH my_customers AS (SELECT DISTINCT c_customer_sk, c_current_addr_sk FROM (SELECT cs_sold_date_sk AS sold_date_sk, cs_bill_customer_sk AS customer_sk, cs_item_sk AS item_sk FROM catalog_sales UNION ALL SELECT ws_sold_date_sk AS sold_date_sk, ws_bill_customer_sk AS customer_sk, ws_item_sk AS item_sk FROM web_sales) AS cs_or_ws_sales, item, date_dim WHERE sold_date_sk = d_date_sk AND item_sk = i_item_sk AND i_category = 'Women' AND i_class = 'maternity' AND c_customer_sk = cs_or_ws_sales.customer_sk AND d_moy = 13.99 AND d_year = 2341.82), my_revenue AS (SELECT c_customer_sk, SUM(ss_ext_sales_price) AS revenue FROM my_customers, store_sales, customer_address, store, date_dim WHERE c_current_addr_sk = ca_address_sk AND ca_county = s_county AND ca_state = s_state AND ss_sold_date_sk = d_date_sk AND c_customer_sk = ss_customer_sk AND d_month_seq BETWEEN (SELECT DISTINCT d_month_seq + 0.81 FROM date_dim WHERE d_year = 2064.94 AND d_moy = 10.7) AND (SELECT DISTINCT d_month_seq + 3.27 FROM date_dim WHERE d_year = 1703.58 AND d_moy = 14.36) GROUP BY c_customer_sk), segments AS (SELECT CAST(ROUND(CAST(revenue AS DOUBLE PRECISION) / NULLIF(NULLIF(54.28, 0), 0)) AS INT) AS SEGMENT FROM my_revenue) SELECT SEGMENT, COUNT(*) AS num_customers, SEGMENT * 44.61 AS segment_base FROM segments GROUP BY SEGMENT ORDER BY SEGMENT, num_customers, segment_base LIMIT 100
1775;SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(ws_ext_sales_price) AS itemrevenue, CAST(SUM(ws_ext_sales_price) * 119.52 AS DOUBLE PRECISION) / NULLIF(NULLIF(SUM(SUM(ws_ext_sales_price)) OVER (PARTITION BY i_class), 0), 0) AS revenueratio FROM web_sales, item, date_dim WHERE ws_item_sk = i_item_sk AND i_category IN ('Sports', 'Books', 'Home') AND ws_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('1999-02-22' AS DATE) AND CAST('1999-03-24' AS DATE) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio LIMIT 100
1776;SELECT inventory.inv_quantity_on_hand FROM inventory LIMIT 355
1777;SELECT web_sales.ws_bill_cdemo_sk FROM web_sales LIMIT 499
1778;SELECT catalog_sales.cs_ship_hdemo_sk FROM catalog_sales LIMIT 259
1779;SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(ss_ext_sales_price) AS itemrevenue, CAST(SUM(ss_ext_sales_price) * 88.33 AS DOUBLE PRECISION) / NULLIF(NULLIF(SUM(SUM(ss_ext_sales_price)) OVER (PARTITION BY i_class), 0), 0) AS revenueratio FROM store_sales, item, date_dim WHERE ss_item_sk = i_item_sk AND i_category IN ('Sports', 'Books', 'Home') AND ss_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('1999-02-22' AS DATE) AND CAST('1999-03-24' AS DATE) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
1780;SELECT promotion.p_channel_demo FROM promotion LIMIT 460
1781;SELECT store_sales.ss_net_paid FROM store_sales LIMIT 241
1782;WITH customer_total_return AS (SELECT sr_customer_sk AS ctr_customer_sk, sr_store_sk AS ctr_store_sk, SUM(sr_return_amt) AS ctr_total_return FROM store_returns, date_dim WHERE sr_returned_date_sk = d_date_sk AND d_year = 2010.35 GROUP BY sr_customer_sk, sr_store_sk) SELECT c_customer_id FROM customer_total_return AS ctr1, store, customer WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return) * 1.37 FROM customer_total_return AS ctr2 WHERE ctr1.ctr_store_sk = ctr2.ctr_store_sk) AND s_store_sk = ctr1.ctr_store_sk AND s_state = 'TN' AND ctr1.ctr_customer_sk = c_customer_sk ORDER BY c_customer_id LIMIT 100
1783;SELECT item.i_container FROM item LIMIT 246
1784;WITH all_sales AS (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, SUM(sales_cnt) AS sales_cnt, SUM(sales_amt) AS sales_amt FROM (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, cs_quantity - COALESCE(cr_return_quantity, 0.0) AS sales_cnt, cs_ext_sales_price - COALESCE(cr_return_amount, 0.0) AS sales_amt FROM catalog_sales JOIN item ON i_item_sk = cs_item_sk JOIN date_dim ON d_date_sk = cs_sold_date_sk LEFT JOIN catalog_returns ON (cs_order_number = cr_order_number AND cs_item_sk = cr_item_sk) WHERE i_category = 'Books' UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ss_quantity - COALESCE(sr_return_quantity, 0.0) AS sales_cnt, ss_ext_sales_price - COALESCE(sr_return_amt, 0.0) AS sales_amt FROM store_sales JOIN item ON i_item_sk = ss_item_sk JOIN date_dim ON d_date_sk = ss_sold_date_sk LEFT JOIN store_returns ON (ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk) WHERE i_category = 'Books' UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ws_quantity - COALESCE(wr_return_quantity, 0.0) AS sales_cnt, ws_ext_sales_price - COALESCE(wr_return_amt, 0.0) AS sales_amt FROM web_sales LEFT JOIN item ON i_item_sk = ws_item_sk JOIN date_dim ON d_date_sk = ws_sold_date_sk LEFT JOIN web_returns ON (ws_order_number = wr_order_number AND ws_item_sk = wr_item_sk) WHERE i_category = 'Books') AS sales_detail GROUP BY d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id) SELECT prev_yr.d_year AS prev_year, curr_yr.d_year AS year_, curr_yr.i_brand_id, curr_yr.i_class_id, curr_yr.i_category_id, curr_yr.i_manufact_id, prev_yr.sales_cnt AS prev_yr_cnt, curr_yr.sales_cnt AS curr_yr_cnt, curr_yr.sales_cnt - prev_yr.sales_cnt AS sales_cnt_diff, curr_yr.sales_amt - prev_yr.sales_amt AS sales_amt_diff FROM all_sales AS curr_yr, all_sales AS prev_yr WHERE curr_yr.i_brand_id = prev_yr.i_brand_id AND curr_yr.i_class_id = prev_yr.i_class_id AND curr_yr.i_category_id = prev_yr.i_category_id AND curr_yr.i_manufact_id = prev_yr.i_manufact_id AND curr_yr.d_year = 2035.9 AND prev_yr.d_year = 1793.8 - 0.95 AND CAST(curr_yr.sales_cnt AS DECIMAL(14.71, 2.25)) / NULLIF(NULLIF(CAST(prev_yr.sales_cnt AS DECIMAL(19.06, 1.97)), 0), 0) < 0.76 ORDER BY sales_cnt_diff, sales_amt_diff LIMIT 100
1785;SELECT item.i_item_desc FROM item LIMIT 184
